latitude,longitude,crime_type,date_time,area,severity
12.93664713244519,77.61879918845753,Theft,2024-02-10 00:00:00,Koramangala,4
12.849349563575103,77.66744613670618,Assault,2024-11-08 10:00:00,Electronic City,2
12.961597773528803,77.74940919973395,Assault,2024-04-28 18:00:00,Whitefield,1
12.932418532449098,77.63052432099605,Vehicle Theft,2024-01-09 12:00:00,Koramangala,3
12.984343280103795,77.57693876223041,Vehicle Theft,2024-04-22 01:00:00,Majestic,5
12.964533938090389,77.75338685821225,Assault,2024-10-26 13:00:00,Whitefield,1
12.972128611915624,77.75210700068658,Theft,2024-02-15 07:00:00,Whitefield,1
12.961100415065232,77.75872317687195,Assault,2024-02-26 02:00:00,Whitefield,3
12.841830848835123,77.65690121172734,Vehicle Theft,2024-10-08 11:00:00,Electronic City,3
12.978636245442075,77.56381892648145,Assault,2024-10-10 20:00:00,Majestic,4
12.94420551223423,77.61641767599042,Assault,2024-02-17 07:00:00,Koramangala,2
12.973666086062417,77.57365072091444,Robbery,2024-01-14 12:00:00,Majestic,2
12.926349705337682,77.61833669087986,Vehicle Theft,2024-05-27 23:00:00,Koramangala,4
12.930990703870195,77.61875078506185,Assault,2024-09-01 10:00:00,Koramangala,2
12.937272581760544,77.63005980639032,Burglary,2024-03-31 12:00:00,Koramangala,3
12.97581100628531,77.57851879479837,Theft,2024-08-06 09:00:00,Majestic,3
12.837736884076408,77.66099843092105,Vehicle Theft,2024-01-21 03:00:00,Electronic City,3
12.965597128955809,77.6437346457397,Theft,2024-03-23 07:00:00,Indiranagar,2
12.961483043300193,77.74553681946725,Burglary,2024-08-10 22:00:00,Whitefield,4
12.981728765580737,77.63722925656405,Theft,2024-05-27 11:00:00,Indiranagar,2
12.940317768228251,77.63376578874025,Burglary,2024-02-04 21:00:00,Koramangala,4
12.969361712539419,77.75605450574315,Assault,2024-11-23 01:00:00,Whitefield,3
12.969851344720198,77.7549360819857,Robbery,2024-07-14 15:00:00,Whitefield,2
12.978590575835591,77.74023314389801,Theft,2024-10-31 22:00:00,Whitefield,5
12.973784179393768,77.75482097881662,Robbery,2024-01-30 07:00:00,Whitefield,1
12.970208697773643,77.57496615598689,Theft,2024-07-14 02:00:00,Majestic,4
12.976749923633346,77.56865427232046,Robbery,2024-01-22 19:00:00,Majestic,2
12.975445067566987,77.56726796112292,Assault,2024-05-29 08:00:00,Majestic,3
12.941241104173388,77.61473418667187,Theft,2024-08-05 16:00:00,Koramangala,2
12.967214026174513,77.56358262730899,Theft,2024-06-12 16:00:00,Majestic,2
12.984333451076415,77.57300099096278,Burglary,2024-12-26 11:00:00,Majestic,2
12.968355979289457,77.74204604666781,Burglary,2024-12-26 13:00:00,Whitefield,1
12.967889725349373,77.74121523180284,Theft,2024-09-17 10:00:00,Whitefield,1
12.978513990738495,77.75333257605446,Theft,2024-04-05 01:00:00,Whitefield,5
12.967673311360464,77.6414879230751,Vehicle Theft,2024-10-04 01:00:00,Indiranagar,3
12.939300786096503,77.6177254865503,Vehicle Theft,2024-01-28 10:00:00,Koramangala,1
12.964110712197188,77.74772993760358,Theft,2024-09-13 18:00:00,Whitefield,1
12.839762464275614,77.65216306237356,Vehicle Theft,2024-09-21 23:00:00,Electronic City,3
12.96714396138499,77.63446359994855,Burglary,2024-01-25 19:00:00,Indiranagar,2
12.974338375874073,77.56789634651064,Robbery,2024-12-23 14:00:00,Majestic,2
12.849193409051312,77.65804899327686,Vehicle Theft,2024-11-25 13:00:00,Electronic City,3
12.844757174468853,77.66024432797238,Vehicle Theft,2024-02-21 02:00:00,Electronic City,5
12.851536079599834,77.65922342873439,Vehicle Theft,2024-11-29 04:00:00,Electronic City,3
12.84637010942841,77.66724444002911,Vehicle Theft,2024-02-03 20:00:00,Electronic City,5
12.852891058484696,77.65336867815321,Burglary,2024-12-19 09:00:00,Electronic City,1
12.979439520837095,77.56742995188846,Assault,2024-10-29 18:00:00,Majestic,1
12.85539754272682,77.6508995210099,Theft,2024-01-10 16:00:00,Electronic City,1
12.84329884547575,77.65821826137163,Robbery,2024-11-22 06:00:00,Electronic City,2
12.937238559136356,77.63182419189827,Theft,2024-05-06 19:00:00,Koramangala,2
12.970248975498242,77.6418662668715,Vehicle Theft,2024-01-04 14:00:00,Indiranagar,3
12.97727741103392,77.64975623503518,Assault,2024-09-19 09:00:00,Indiranagar,1
12.967848249821992,77.57815064831303,Theft,2024-05-11 04:00:00,Majestic,3
12.976374455121318,77.57654290063981,Robbery,2024-08-11 21:00:00,Majestic,5
12.851334991928049,77.66070419954087,Vehicle Theft,2024-09-27 05:00:00,Electronic City,2
12.85007014084144,77.66070505355982,Robbery,2024-01-26 05:00:00,Electronic City,1
12.972878690986203,77.56572674879831,Vehicle Theft,2024-11-23 02:00:00,Majestic,3
12.934052658377515,77.63125516159266,Theft,2024-10-01 20:00:00,Koramangala,4
12.937807929479083,77.62815223726672,Vehicle Theft,2024-02-23 22:00:00,Koramangala,3
12.854253740118649,77.65885703976545,Vehicle Theft,2024-10-07 04:00:00,Electronic City,4
12.934053163478431,77.63243534898244,Vehicle Theft,2024-09-16 08:00:00,Koramangala,1
12.939833212948306,77.63444232446702,Theft,2024-03-22 16:00:00,Koramangala,3
12.936620065057456,77.62589539871676,Vehicle Theft,2024-12-31 10:00:00,Koramangala,2
12.979726393403618,77.56432880545182,Robbery,2024-11-28 01:00:00,Majestic,4
12.977353792185584,77.75921805178294,Burglary,2024-08-01 04:00:00,Whitefield,3
12.851453613070682,77.65253956423525,Theft,2024-08-27 15:00:00,Electronic City,1
12.837245505931548,77.6643590406295,Robbery,2024-09-16 14:00:00,Electronic City,2
12.944104907666354,77.61865582969564,Burglary,2024-10-24 23:00:00,Koramangala,4
12.84546086846611,77.66001472195433,Burglary,2024-01-08 17:00:00,Electronic City,3
12.978847413529499,77.74477476546451,Robbery,2024-12-18 04:00:00,Whitefield,5
12.98171287276647,77.6468293710074,Assault,2024-10-07 04:00:00,Indiranagar,5
12.984281234264563,77.56622852619303,Vehicle Theft,2024-03-20 01:00:00,Majestic,5
12.936292424118456,77.62674924541336,Vehicle Theft,2024-06-23 04:00:00,Koramangala,4
12.975525961193613,77.74519419028624,Vehicle Theft,2024-04-17 23:00:00,Whitefield,5
12.978275168875623,77.57860959872633,Burglary,2024-06-26 06:00:00,Majestic,3
12.853302209807758,77.65292324808046,Vehicle Theft,2024-09-19 14:00:00,Electronic City,2
12.844889330268947,77.66241021126426,Burglary,2024-05-06 14:00:00,Electronic City,2
12.968385133067189,77.64663809425572,Assault,2024-02-01 02:00:00,Indiranagar,5
12.835940726811302,77.65863352953481,Assault,2024-02-23 10:00:00,Electronic City,1
12.966790431153221,77.56708912802279,Vehicle Theft,2024-01-22 07:00:00,Majestic,2
12.932983954948439,77.61622947425705,Theft,2024-07-09 02:00:00,Koramangala,5
12.840916847264944,77.65082908656866,Assault,2024-06-06 18:00:00,Electronic City,1
12.971004203452884,77.75808186828742,Theft,2024-05-28 18:00:00,Whitefield,3
12.838152926410691,77.6581317767737,Assault,2024-06-27 04:00:00,Electronic City,3
12.969314853491287,77.57016258078978,Burglary,2024-09-23 18:00:00,Majestic,1
12.984721222728492,77.57494928150439,Vehicle Theft,2024-11-06 19:00:00,Majestic,3
12.935163926066824,77.61470155877076,Vehicle Theft,2024-04-05 09:00:00,Koramangala,2
12.967682235824107,77.63326472959892,Burglary,2024-05-27 06:00:00,Indiranagar,2
12.974708413705768,77.5678758960096,Vehicle Theft,2024-09-24 07:00:00,Majestic,3
12.851803646720086,77.6671783391723,Theft,2024-06-07 08:00:00,Electronic City,3
12.848592332511485,77.65931566034496,Burglary,2024-08-13 08:00:00,Electronic City,3
12.94493397364949,77.62581584779912,Robbery,2024-02-11 17:00:00,Koramangala,3
12.838405615362475,77.65390835381085,Burglary,2024-11-15 18:00:00,Electronic City,1
12.963815739953768,77.75195043698945,Robbery,2024-12-01 12:00:00,Whitefield,3
12.85031734507101,77.66753069558372,Assault,2024-06-29 14:00:00,Electronic City,3
12.932040026270947,77.63020675180414,Robbery,2024-12-25 13:00:00,Koramangala,1
12.974321315525442,77.65059967933172,Theft,2024-12-02 22:00:00,Indiranagar,5
12.851156560933402,77.65040347625546,Assault,2024-05-11 02:00:00,Electronic City,3
12.97145239499483,77.57840180966951,Theft,2024-08-26 10:00:00,Majestic,1
12.930652181994422,77.623485007738,Robbery,2024-05-05 01:00:00,Koramangala,5
12.966881811766024,77.56661680662627,Vehicle Theft,2024-12-10 18:00:00,Majestic,1
12.93786114854903,77.615356155159,Theft,2024-09-19 18:00:00,Koramangala,3
12.974994076062824,77.74315214990274,Vehicle Theft,2024-02-03 19:00:00,Whitefield,1
12.851602048377517,77.65276268026766,Vehicle Theft,2024-05-11 02:00:00,Electronic City,3
12.941521333646481,77.62563695769232,Vehicle Theft,2024-06-21 15:00:00,Koramangala,1
12.927036635822216,77.62645711039706,Vehicle Theft,2024-08-03 20:00:00,Koramangala,4
12.942242597785748,77.62938012206575,Burglary,2024-08-28 12:00:00,Koramangala,1
12.96456781836905,77.7417029580466,Burglary,2024-08-06 11:00:00,Whitefield,3
12.964728341962687,77.7519896045314,Vehicle Theft,2024-04-17 19:00:00,Whitefield,1
12.84845502688815,77.65437068007965,Assault,2024-09-13 16:00:00,Electronic City,3
12.976110992601336,77.57143952438847,Robbery,2024-07-05 16:00:00,Majestic,3
12.848572445184125,77.65447711511052,Robbery,2024-11-09 17:00:00,Electronic City,2
12.97439743236494,77.74308821611461,Assault,2024-10-01 07:00:00,Whitefield,2
12.971550886240477,77.75397747753136,Assault,2024-09-09 22:00:00,Whitefield,5
12.972195735732456,77.74311443208589,Theft,2024-07-27 07:00:00,Whitefield,2
12.97824831065184,77.75012269050384,Assault,2024-01-29 04:00:00,Whitefield,3
12.966340989259823,77.57932192747973,Vehicle Theft,2024-12-27 13:00:00,Majestic,2
12.9276913850056,77.6253430674422,Vehicle Theft,2024-06-03 16:00:00,Koramangala,3
12.971816754861253,77.57519484026287,Assault,2024-02-16 00:00:00,Majestic,3
12.964241111932978,77.6397064388915,Robbery,2024-12-01 14:00:00,Indiranagar,1
12.844791636614632,77.65677483286275,Assault,2024-03-13 22:00:00,Electronic City,4
12.939171603169601,77.62725417583779,Theft,2024-03-03 12:00:00,Koramangala,1
12.98089497613681,77.56704842666703,Robbery,2024-06-13 20:00:00,Majestic,3
12.968943495705433,77.64315115658442,Robbery,2024-01-22 20:00:00,Indiranagar,3
12.974755665829475,77.57414331069515,Vehicle Theft,2024-10-28 13:00:00,Majestic,1
12.964884062827617,77.64467279291397,Robbery,2024-01-14 04:00:00,Indiranagar,3
12.937303861255721,77.63432411669555,Theft,2024-04-27 10:00:00,Koramangala,1
12.979642045668378,77.74052727162842,Robbery,2024-05-01 09:00:00,Whitefield,3
12.846735100955597,77.65231655575244,Vehicle Theft,2024-02-17 19:00:00,Electronic City,1
12.97555569388526,77.57523869477787,Robbery,2024-05-29 17:00:00,Majestic,2
12.974581391593684,77.75746829848295,Assault,2024-06-26 05:00:00,Whitefield,1
12.847997612846944,77.67013656690631,Vehicle Theft,2024-12-02 13:00:00,Electronic City,2
12.963973881962199,77.7474197388759,Robbery,2024-03-20 21:00:00,Whitefield,5
12.936432777589278,77.62001815314528,Vehicle Theft,2024-12-01 06:00:00,Koramangala,2
12.85016621510662,77.66890967211378,Robbery,2024-05-03 20:00:00,Electronic City,5
12.97017529322909,77.56183738163816,Burglary,2024-01-26 23:00:00,Majestic,4
12.929344403066159,77.62619817604337,Assault,2024-10-18 10:00:00,Koramangala,3
12.962518001092679,77.75865742891372,Robbery,2024-06-04 21:00:00,Whitefield,4
12.971540801323883,77.75011976052147,Vehicle Theft,2024-08-24 13:00:00,Whitefield,1
12.840721507362682,77.65927291387068,Burglary,2024-07-21 15:00:00,Electronic City,2
12.966816891243354,77.5658951141986,Theft,2024-07-02 01:00:00,Majestic,4
12.983041873855177,77.58067891833629,Theft,2024-02-04 13:00:00,Majestic,3
12.978237415567344,77.57567418674503,Theft,2024-01-11 03:00:00,Majestic,4
12.934594364239526,77.62911548939431,Robbery,2024-11-02 01:00:00,Koramangala,4
12.979572367215791,77.64418314222908,Vehicle Theft,2024-07-22 14:00:00,Indiranagar,3
12.9296433749884,77.6165563779823,Robbery,2024-12-31 11:00:00,Koramangala,3
12.980328791119572,77.63671064435863,Burglary,2024-10-13 03:00:00,Indiranagar,5
12.968111496827115,77.56704649205116,Robbery,2024-12-10 13:00:00,Majestic,2
12.985124802766498,77.57607080724954,Assault,2024-04-15 16:00:00,Majestic,1
12.974938043956385,77.579706201772,Burglary,2024-04-18 00:00:00,Majestic,3
12.96284682112397,77.75456419612398,Assault,2024-04-26 21:00:00,Whitefield,5
12.97670264788104,77.57221948181997,Assault,2024-10-01 13:00:00,Majestic,3
12.97106830835129,77.56908279713602,Robbery,2024-03-22 08:00:00,Majestic,3
12.968465333746865,77.57336405443594,Robbery,2024-06-02 08:00:00,Majestic,1
12.93852128557922,77.62535798287767,Burglary,2024-10-16 23:00:00,Koramangala,5
12.965838930487937,77.75658042369446,Burglary,2024-03-30 02:00:00,Whitefield,5
12.974913512806276,77.57567272155687,Robbery,2024-03-16 23:00:00,Majestic,3
12.978275955083555,77.75261369304124,Robbery,2024-07-02 23:00:00,Whitefield,5
12.942805481076755,77.61927758413267,Burglary,2024-10-22 08:00:00,Koramangala,2
12.967792203124535,77.56656567065878,Burglary,2024-09-16 20:00:00,Majestic,4
12.836079996677391,77.6559675621404,Vehicle Theft,2024-11-13 03:00:00,Electronic City,3
12.974518906951063,77.63938091753654,Vehicle Theft,2024-08-20 16:00:00,Indiranagar,1
12.978163510515975,77.57361424189027,Assault,2024-09-03 23:00:00,Majestic,4
12.963034134606499,77.6318075100003,Assault,2024-12-20 13:00:00,Indiranagar,2
12.974362305418994,77.57905159562398,Burglary,2024-07-01 14:00:00,Majestic,2
12.979236065112936,77.57876615265543,Vehicle Theft,2024-03-12 10:00:00,Majestic,1
12.83811855972673,77.65495146598207,Burglary,2024-02-20 19:00:00,Electronic City,3
12.981754884247582,77.57333612662967,Robbery,2024-12-31 02:00:00,Majestic,3
12.931394852049989,77.62280393734592,Assault,2024-06-23 06:00:00,Koramangala,2
12.841837339224893,77.66461301158515,Assault,2024-07-18 07:00:00,Electronic City,2
12.932138316045993,77.62467132157761,Robbery,2024-10-03 16:00:00,Koramangala,3
12.98223609434875,77.5725205924995,Theft,2024-01-07 23:00:00,Majestic,5
12.84775005179396,77.6649639521431,Theft,2024-06-25 11:00:00,Electronic City,1
12.977607248554074,77.6508726224369,Assault,2024-10-02 12:00:00,Indiranagar,1
12.981159645794344,77.5625918232566,Robbery,2024-02-10 16:00:00,Majestic,1
12.9740950724709,77.56644808342422,Theft,2024-10-16 14:00:00,Majestic,1
12.846721815001786,77.66008881114328,Burglary,2024-11-29 02:00:00,Electronic City,4
12.85315784779478,77.66849268071886,Theft,2024-08-06 08:00:00,Electronic City,3
12.967039057937242,77.56243618058899,Burglary,2024-03-30 13:00:00,Majestic,2
12.973943681788555,77.56773949398669,Vehicle Theft,2024-04-16 23:00:00,Majestic,4
12.986100906689488,77.57352893825342,Theft,2024-01-17 08:00:00,Majestic,2
12.97710172421402,77.7504767545275,Robbery,2024-11-10 11:00:00,Whitefield,1
12.965674452600444,77.75911440650646,Assault,2024-09-25 06:00:00,Whitefield,1
12.964170024740735,77.7444061578046,Assault,2024-02-03 10:00:00,Whitefield,1
12.983080620465163,77.56833459941868,Robbery,2024-06-12 20:00:00,Majestic,4
12.967187464592172,77.63600684478237,Assault,2024-07-12 03:00:00,Indiranagar,3
12.843907759343294,77.65361703529197,Theft,2024-01-15 07:00:00,Electronic City,3
12.970225828595073,77.64098355496851,Robbery,2024-03-19 07:00:00,Indiranagar,2
12.975490597441693,77.65035750037302,Burglary,2024-02-20 23:00:00,Indiranagar,5
12.968232841265703,77.56238482283742,Robbery,2024-04-01 05:00:00,Majestic,1
12.97214604105513,77.63725812598926,Robbery,2024-05-26 18:00:00,Indiranagar,3
12.969460643739962,77.74799343502283,Burglary,2024-09-18 07:00:00,Whitefield,3
12.985132149602595,77.56415757587361,Theft,2024-06-03 04:00:00,Majestic,3
12.967874660782137,77.63862611058435,Burglary,2024-03-18 21:00:00,Indiranagar,4
12.98352422843033,77.56683353540674,Theft,2024-07-06 22:00:00,Majestic,3
12.927084814535855,77.61563538650087,Robbery,2024-02-12 01:00:00,Koramangala,3
12.94121041553569,77.61711041045595,Robbery,2024-03-17 20:00:00,Koramangala,4
12.936337794942261,77.62515534995649,Theft,2024-04-17 23:00:00,Koramangala,3
12.97335574314311,77.7468176704126,Vehicle Theft,2024-09-06 06:00:00,Whitefield,1
12.852280019296035,77.65546667274694,Robbery,2024-03-25 16:00:00,Electronic City,1
12.837927775568218,77.66725537190179,Burglary,2024-03-10 08:00:00,Electronic City,1
12.980425477426348,77.63728901172651,Assault,2024-11-23 00:00:00,Indiranagar,5
12.839233816520997,77.65101850821893,Vehicle Theft,2024-08-31 14:00:00,Electronic City,2
12.929863856724635,77.62192500275816,Robbery,2024-10-22 20:00:00,Koramangala,3
12.983040060246443,77.56743266064647,Assault,2024-10-27 04:00:00,Majestic,4
12.961017509206998,77.75267632857879,Assault,2024-12-20 19:00:00,Whitefield,3
12.976064264331178,77.57276310767037,Robbery,2024-03-13 11:00:00,Majestic,1
12.972139627083397,77.74216608545464,Assault,2024-02-02 08:00:00,Whitefield,3
12.936625535427662,77.62834952685519,Theft,2024-10-22 06:00:00,Koramangala,2
12.985724016581608,77.57512662222383,Robbery,2024-10-04 21:00:00,Majestic,3
12.969398896006865,77.6435022217876,Robbery,2024-05-02 23:00:00,Indiranagar,5
12.851169811393836,77.66482292069949,Burglary,2024-05-02 14:00:00,Electronic City,1
12.97581999712143,77.57096337735734,Assault,2024-11-15 18:00:00,Majestic,1
12.838843431958487,77.66613286917075,Vehicle Theft,2024-01-29 01:00:00,Electronic City,4
12.981031037507513,77.63994157159514,Burglary,2024-04-05 07:00:00,Indiranagar,1
12.83977164818287,77.6589384484456,Robbery,2024-03-29 15:00:00,Electronic City,1
12.926314551194505,77.63030650926355,Burglary,2024-07-14 19:00:00,Koramangala,1
12.838704982283556,77.66751184506577,Robbery,2024-04-23 05:00:00,Electronic City,1
12.984317450384696,77.56705190617059,Robbery,2024-01-25 16:00:00,Majestic,3
12.966996336164337,77.74949925097147,Robbery,2024-02-11 06:00:00,Whitefield,2
12.962567399175187,77.63129482262863,Assault,2024-07-23 01:00:00,Indiranagar,4
12.981534575663485,77.56805459244447,Theft,2024-08-11 21:00:00,Majestic,4
12.966940722200189,77.6341633731688,Vehicle Theft,2024-12-17 16:00:00,Indiranagar,3
12.9770117817994,77.57222097737473,Assault,2024-01-10 06:00:00,Majestic,1
12.835620097152082,77.6674310022689,Robbery,2024-02-29 02:00:00,Electronic City,4
12.850816444811104,77.66925229722752,Theft,2024-11-01 11:00:00,Electronic City,1
12.96810570528633,77.74368782197804,Theft,2024-06-29 22:00:00,Whitefield,3
12.979779182256955,77.57157968822985,Theft,2024-03-09 02:00:00,Majestic,4
12.975433240083794,77.5772062644525,Robbery,2024-08-18 22:00:00,Majestic,3
12.925556307231007,77.62014638557714,Vehicle Theft,2024-07-23 00:00:00,Koramangala,5
12.972541041750565,77.57700688279904,Robbery,2024-01-07 18:00:00,Majestic,2
12.973671456904695,77.57703935306834,Burglary,2024-03-08 20:00:00,Majestic,5
12.838809282441455,77.65543530248446,Burglary,2024-03-31 14:00:00,Electronic City,3
12.928277472521373,77.63049109153803,Burglary,2024-05-14 21:00:00,Koramangala,3
12.844227239235474,77.66834830074643,Robbery,2024-03-25 02:00:00,Electronic City,5
12.968080741775996,77.58085444875654,Theft,2024-02-09 05:00:00,Majestic,1
12.973631379650785,77.6349543375294,Robbery,2024-11-13 12:00:00,Indiranagar,3
12.969138046654423,77.57043051121394,Vehicle Theft,2024-03-23 14:00:00,Majestic,3
12.981206190545437,77.63348189990307,Burglary,2024-08-11 17:00:00,Indiranagar,2
12.974568224040292,77.57869984346586,Theft,2024-09-18 23:00:00,Majestic,3
12.972787642046875,77.64662691452784,Theft,2024-11-15 21:00:00,Indiranagar,3
12.970535472015953,77.6386456356382,Robbery,2024-03-16 20:00:00,Indiranagar,5
12.976056658938951,77.6378310988825,Burglary,2024-07-22 17:00:00,Indiranagar,3
12.964604547830909,77.64495791607642,Theft,2024-02-17 22:00:00,Indiranagar,3
12.849158035121865,77.6633471724021,Assault,2024-03-06 01:00:00,Electronic City,4
12.972975134699187,77.5688571537017,Assault,2024-05-11 18:00:00,Majestic,3
12.964780501423771,77.75207069183095,Vehicle Theft,2024-12-03 14:00:00,Whitefield,3
12.983880118389601,77.56613174820883,Assault,2024-06-22 16:00:00,Majestic,1
12.92844322934872,77.61755488263711,Theft,2024-10-08 11:00:00,Koramangala,2
12.969567651162974,77.75244733828748,Vehicle Theft,2024-10-14 02:00:00,Whitefield,5
12.973355806701083,77.57111191543127,Theft,2024-11-13 14:00:00,Majestic,2
12.843076880840798,77.66768689033407,Robbery,2024-04-05 20:00:00,Electronic City,4
12.984182182177063,77.56938920062423,Robbery,2024-05-28 11:00:00,Majestic,1
12.84161017616302,77.66826838072797,Burglary,2024-06-27 17:00:00,Electronic City,1
12.850778815399268,77.6526039498263,Theft,2024-06-15 19:00:00,Electronic City,3
12.940447885349858,77.62399967324824,Vehicle Theft,2024-03-13 02:00:00,Koramangala,4
12.931430514709664,77.63401785314356,Theft,2024-12-19 01:00:00,Koramangala,4
12.968796048877284,77.65083561530705,Assault,2024-03-11 18:00:00,Indiranagar,3
12.971282509403881,77.75676530423507,Assault,2024-06-21 20:00:00,Whitefield,3
12.928098047201361,77.62811487628471,Assault,2024-01-04 02:00:00,Koramangala,3
12.98003301153497,77.6375015361426,Robbery,2024-04-06 15:00:00,Indiranagar,3
12.967780610468212,77.56221266664353,Vehicle Theft,2024-01-27 00:00:00,Majestic,3
12.975671519037785,77.7434933781636,Vehicle Theft,2024-11-27 10:00:00,Whitefield,3
12.854390998176388,77.66444867917784,Theft,2024-01-09 02:00:00,Electronic City,3
12.848522720630104,77.6695461675034,Robbery,2024-01-30 06:00:00,Electronic City,1
12.840636612697791,77.66442937793462,Vehicle Theft,2024-04-06 20:00:00,Electronic City,3
12.838985233229302,77.66033401160297,Burglary,2024-01-01 05:00:00,Electronic City,2
12.985717603464057,77.56389578831453,Vehicle Theft,2024-07-19 07:00:00,Majestic,2
12.977782100291362,77.63296006979539,Vehicle Theft,2024-08-22 23:00:00,Indiranagar,5
12.973804820120865,77.56558483468618,Vehicle Theft,2024-10-08 19:00:00,Majestic,2
12.978960439697406,77.64545968268452,Theft,2024-01-02 00:00:00,Indiranagar,4
12.977975104580583,77.74246354873117,Vehicle Theft,2024-09-23 19:00:00,Whitefield,2
12.970188020648742,77.56560846435991,Robbery,2024-01-08 01:00:00,Majestic,4
12.981658564979789,77.646244067679,Theft,2024-09-10 13:00:00,Indiranagar,3
12.983565321120471,77.5809932805923,Robbery,2024-09-03 16:00:00,Majestic,2
12.97236100925454,77.57714016616889,Burglary,2024-06-17 07:00:00,Majestic,3
12.940146750989575,77.62424058146516,Theft,2024-04-27 20:00:00,Koramangala,3
12.837155095918451,77.6618549336621,Burglary,2024-06-08 05:00:00,Electronic City,3
12.941947911366842,77.63326506510829,Robbery,2024-03-26 07:00:00,Koramangala,3
12.981672655677002,77.64054717939224,Vehicle Theft,2024-09-16 11:00:00,Indiranagar,2
12.972292039704953,77.57123782088375,Burglary,2024-02-16 05:00:00,Majestic,3
12.933037109793748,77.63336835604107,Vehicle Theft,2024-11-10 09:00:00,Koramangala,2
12.839398273439414,77.65323167435268,Theft,2024-06-11 15:00:00,Electronic City,2
12.974024552730887,77.63472341428839,Vehicle Theft,2024-09-03 12:00:00,Indiranagar,1
12.836578885919259,77.65109411764168,Burglary,2024-10-15 10:00:00,Electronic City,1
12.854403368374644,77.66679622191305,Robbery,2024-08-19 03:00:00,Electronic City,4
12.927895874207339,77.62707257095951,Assault,2024-03-04 17:00:00,Koramangala,3
12.979132128640526,77.57971451962995,Robbery,2024-03-09 04:00:00,Majestic,3
12.970529109380012,77.75822509666266,Vehicle Theft,2024-06-05 05:00:00,Whitefield,2
12.933975924335185,77.62014685666306,Theft,2024-09-04 14:00:00,Koramangala,2
12.841272875717777,77.66230538478247,Assault,2024-10-05 15:00:00,Electronic City,1
12.967246873907603,77.75436292479662,Assault,2024-07-12 04:00:00,Whitefield,3
12.93534495584939,77.63411956862738,Assault,2024-01-31 05:00:00,Koramangala,1
12.967832800892248,77.63919784881293,Vehicle Theft,2024-07-05 07:00:00,Indiranagar,2
12.963198143482238,77.74069040586632,Theft,2024-12-26 21:00:00,Whitefield,3
12.967510079126802,77.63124429328117,Theft,2024-09-27 08:00:00,Indiranagar,3
12.974832292960858,77.64610163532514,Theft,2024-05-23 05:00:00,Indiranagar,3
12.960699958687359,77.74394486799457,Burglary,2024-08-21 21:00:00,Whitefield,5
12.98151467691632,77.6466727753015,Theft,2024-04-09 14:00:00,Indiranagar,2
12.971359827108742,77.75636437659954,Theft,2024-05-24 22:00:00,Whitefield,3
12.93011668543891,77.62151313498906,Vehicle Theft,2024-11-03 09:00:00,Koramangala,1
12.851363995967528,77.66985543075687,Assault,2024-06-05 00:00:00,Electronic City,4
12.964144659488603,77.63576669008329,Vehicle Theft,2024-11-01 17:00:00,Indiranagar,3
12.93632042823238,77.62913730035476,Assault,2024-07-15 10:00:00,Koramangala,3
12.97912144058592,77.57628694215913,Vehicle Theft,2024-09-06 01:00:00,Majestic,5
12.963139606825873,77.75702445693535,Assault,2024-08-27 04:00:00,Whitefield,4
12.968957346771147,77.5665232182126,Assault,2024-01-09 16:00:00,Majestic,2
12.929788682868487,77.61521341341616,Theft,2024-08-22 22:00:00,Koramangala,3
12.92777491246828,77.6145546169397,Theft,2024-02-13 14:00:00,Koramangala,3
12.975640621577467,77.57987032131277,Theft,2024-02-09 22:00:00,Majestic,3
12.854292699418544,77.66249133760167,Burglary,2024-10-05 07:00:00,Electronic City,2
12.975433018849316,77.5679836835408,Robbery,2024-04-13 08:00:00,Majestic,3
12.934810746340384,77.62041721744127,Assault,2024-01-07 14:00:00,Koramangala,3
12.94140334991367,77.62642106322265,Assault,2024-09-22 03:00:00,Koramangala,5
12.97814202470796,77.645888026064,Robbery,2024-06-11 01:00:00,Indiranagar,5
12.975987636569048,77.63546381782281,Robbery,2024-07-07 04:00:00,Indiranagar,3
12.976887711559277,77.75295417268072,Assault,2024-09-05 09:00:00,Whitefield,1
12.969864573615638,77.7563728524848,Vehicle Theft,2024-02-13 15:00:00,Whitefield,1
12.983007039897615,77.57536530170853,Assault,2024-08-22 03:00:00,Majestic,3
12.931665732158267,77.62260923553839,Burglary,2024-08-07 17:00:00,Koramangala,1
12.961049976607136,77.74303004502603,Theft,2024-08-20 07:00:00,Whitefield,1
12.932946103187307,77.62858856579905,Theft,2024-06-28 04:00:00,Koramangala,4
12.96724188107251,77.57508938088682,Vehicle Theft,2024-11-06 05:00:00,Majestic,3
12.977208037088419,77.63208713009679,Vehicle Theft,2024-06-11 08:00:00,Indiranagar,1
12.976560493451302,77.75798963380495,Robbery,2024-11-02 14:00:00,Whitefield,1
12.970909586594722,77.74372558993491,Robbery,2024-06-05 16:00:00,Whitefield,1
12.97897515751249,77.63990203033245,Robbery,2024-04-18 15:00:00,Indiranagar,3
12.964333103943215,77.64768373322187,Vehicle Theft,2024-06-29 05:00:00,Indiranagar,2
12.98476113982346,77.5646174705809,Theft,2024-04-09 18:00:00,Majestic,1
12.978210534086706,77.58050392154485,Theft,2024-03-12 02:00:00,Majestic,4
12.973998668557181,77.74522010809561,Burglary,2024-07-17 06:00:00,Whitefield,3
